id,message,update_started,update_id,schema,table,start,done,rows_updated_or_inserted,status,progress,_fivetran_synced
610eaa80-fc4a-42c9-9964-7e38aee660af,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,cod_payment_execution_detail,2023-05-10 17:35:07.396000+00:00,2023-05-10 17:54:34.105000+00:00,202,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.105000+00:00
85189b64-4157-408a-8023-a1692b7e20cc,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,listed_item,2023-05-10 17:35:08.031000+00:00,2023-05-10 17:54:34.117000+00:00,4,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.117000+00:00
5a4e3324-e3c3-4f16-8461-f4347051baba,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,financial_charge_instrument,2023-05-10 17:35:08.206000+00:00,2023-05-10 17:54:34.103000+00:00,1,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.103000+00:00
34f7c453-f2c6-45b8-a978-9f74000e70ee,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,financial_shipment_event,2023-05-10 17:35:08.241000+00:00,2023-05-10 17:54:34.112000+00:00,210,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.112000+00:00
0ca9cb4e-f554-4917-a616-d66cebe09824,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,financial_service_fee_event,2023-05-10 17:35:08.132000+00:00,2023-05-10 17:54:34.114000+00:00,195,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.114000+00:00
bbb0878d-eb8b-4585-a0ff-230cf651e073,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,item_sales_rank_type,2023-05-10 17:35:07.721000+00:00,2023-05-10 17:54:34.118000+00:00,8,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.118000+00:00
2e046000-5967-4e29-90fa-aa0dabcd01fe,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,item_offer_count_type,2023-05-10 17:35:07.762000+00:00,2023-05-10 17:54:34.110000+00:00,40,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.110000+00:00
257d3ade-5fac-485d-a4b9-d1391d413f65,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,item_dimension,2023-05-10 17:35:07.939000+00:00,2023-05-10 17:54:34.107000+00:00,4,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.107000+00:00
fd40751b-6cd5-4583-98f0-1b42bdb6070b,,2023-05-10 17:35:06.608000+00:00,2908799e-13dd-4ad8-85cb-857c0f00b987,amazon_sales,item_offer_summary,2023-05-10 17:35:07.744000+00:00,2023-05-10 17:54:34.106000+00:00,20,Ok,2023-05-10 17:35:06.608000+00:00,2023-05-10 17:54:34.106000+00:00
1ca73724-e028-4dca-9069-0275dae6ef8d,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,item_vendor_detail,2023-05-10 20:32:22.308000+00:00,2023-05-10 20:35:57.492000+00:00,4,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.492000+00:00
89897066-28db-470d-aade-78c677e06238,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,order_item,2023-05-10 20:32:22.141000+00:00,2023-05-10 20:35:57.487000+00:00,3,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.488000+00:00
098a24b2-7352-4aff-890a-b4e0c2ae589f,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,catalog,2023-05-10 20:32:22.256000+00:00,2023-05-10 20:35:57.489000+00:00,4,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.489000+00:00
19d0d0f6-b462-4e17-9ad9-2265255f232f,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,fba_inventory_summary,2023-05-10 20:32:22.158000+00:00,2023-05-10 20:35:57.495000+00:00,2,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.495000+00:00
2db3ff78-428f-474f-bf87-a9e370cfadaf,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,content_badge_set,2023-05-10 20:32:22.079000+00:00,2023-05-10 20:35:57.491000+00:00,16,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.491000+00:00
3d38a93d-b9fc-4887-88f5-ba09f9786024,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,payment_method_detail_item,2023-05-10 20:32:22.124000+00:00,2023-05-10 20:35:57.480000+00:00,3,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.480000+00:00
91f7fbc1-003f-4c9d-9584-7a3b6bf26227,,2023-05-10 20:32:21.983000+00:00,2ea93aae-8e88-42bf-b4c7-3ca1a4181470,amazon_sales,item_sales_rank_type,2023-05-10 20:32:22.180000+00:00,2023-05-10 20:35:57.499000+00:00,8,Ok,2023-05-10 20:32:21.984000+00:00,2023-05-10 20:35:57.499000+00:00
ec56fd23-40e3-471c-9ff7-db8b6d8c158a,,2023-05-11 02:30:55.445000+00:00,92afd3ba-1a7a-4e4c-b880-8bc2d4cb2af5,amazon_sales,item_offer_count_type,2023-05-11 02:30:55.658000+00:00,2023-05-11 02:31:34.492000+00:00,40,Ok,2023-05-11 02:30:55.445000+00:00,2023-05-11 02:31:34.492000+00:00
b4908741-52c0-4f95-9cbb-bc454c9b5572,,2023-05-11 02:30:55.445000+00:00,92afd3ba-1a7a-4e4c-b880-8bc2d4cb2af5,amazon_sales,content_meta_data_record,2023-05-11 02:30:55.531000+00:00,2023-05-11 02:31:34.509000+00:00,10,Ok,2023-05-11 02:30:55.445000+00:00,2023-05-11 02:31:34.510000+00:00
d06088f8-9226-4b71-a537-4c6a9d7b1645,,2023-05-11 02:30:55.445000+00:00,92afd3ba-1a7a-4e4c-b880-8bc2d4cb2af5,amazon_sales,item_offer_detail,2023-05-11 02:30:55.679000+00:00,2023-05-11 02:31:34.482000+00:00,4,Ok,2023-05-11 02:30:55.445000+00:00,2023-05-11 02:31:34.482000+00:00
8d5c794d-1b2d-43c9-9218-7036815f6b23,,2023-05-11 02:30:55.445000+00:00,92afd3ba-1a7a-4e4c-b880-8bc2d4cb2af5,amazon_sales,item_dimension,2023-05-11 02:30:55.748000+00:00,2023-05-11 02:31:34.488000+00:00,4,Ok,2023-05-11 02:30:55.445000+00:00,2023-05-11 02:31:34.488000+00:00
8321d936-c92a-4f64-ae2b-d676790f2c30,,2023-05-11 02:30:55.445000+00:00,92afd3ba-1a7a-4e4c-b880-8bc2d4cb2af5,amazon_sales,payment_method_detail_item,2023-05-11 02:30:55.589000+00:00,2023-05-11 02:31:34.475000+00:00,3,Ok,2023-05-11 02:30:55.445000+00:00,2023-05-11 02:31:34.475000+00:00
7f5be276-8fc6-4423-ae10-0cff97942690,,2023-05-11 08:33:26.107000+00:00,c41c7f0a-dcc0-4990-a39a-52f64308bba0,amazon_sales,competitive_price_type,2023-05-11 08:33:27.125000+00:00,2023-05-11 08:34:18.949000+00:00,4,Ok,2023-05-11 08:33:26.108000+00:00,2023-05-11 08:34:18.949000+00:00
39bee0c1-c278-449c-98b8-b02c8ec93e93,,2023-05-11 08:33:26.107000+00:00,c41c7f0a-dcc0-4990-a39a-52f64308bba0,amazon_sales,item_summary,2023-05-11 08:33:27.274000+00:00,2023-05-11 08:34:18.942000+00:00,4,Ok,2023-05-11 08:33:26.108000+00:00,2023-05-11 08:34:18.942000+00:00
7c34656a-cd67-4420-a0db-17967717c6d1,,2023-05-11 08:33:26.107000+00:00,c41c7f0a-dcc0-4990-a39a-52f64308bba0,amazon_sales,item_relationship,2023-05-11 08:33:27.249000+00:00,2023-05-11 08:34:18.953000+00:00,4,Ok,2023-05-11 08:33:26.108000+00:00,2023-05-11 08:34:18.953000+00:00
824a94ab-1e11-47cb-8faf-092a13c25e1b,,2023-05-11 08:33:26.107000+00:00,c41c7f0a-dcc0-4990-a39a-52f64308bba0,amazon_sales,cod_payment_execution_detail,2023-05-11 08:33:27.073000+00:00,2023-05-11 08:34:18.941000+00:00,2,Ok,2023-05-11 08:33:26.108000+00:00,2023-05-11 08:34:18.941000+00:00
61dc7994-b0bc-478a-8dbe-76b8cd9964b4,,2023-05-11 08:33:26.107000+00:00,c41c7f0a-dcc0-4990-a39a-52f64308bba0,amazon_sales,orders,2023-05-11 08:33:27.012000+00:00,2023-05-11 08:34:18.925000+00:00,2,Ok,2023-05-11 08:33:26.108000+00:00,2023-05-11 08:34:18.930000+00:00
79fc2310-af6c-4dae-930c-63f80a0e5b0f,,2023-05-11 08:33:26.107000+00:00,c41c7f0a-dcc0-4990-a39a-52f64308bba0,amazon_sales,order_item,2023-05-11 08:33:27.102000+00:00,2023-05-11 08:34:18.946000+00:00,2,Ok,2023-05-11 08:33:26.108000+00:00,2023-05-11 08:34:18.946000+00:00
5a91e832-5ae9-41ca-a3e3-09901a4b0588,,2023-05-11 14:31:20.028000+00:00,06a69f6c-ea5b-46bc-b8a4-18a62e877ce5,amazon_sales,item_offer_detail,2023-05-11 14:31:20.234000+00:00,2023-05-11 14:31:44.527000+00:00,4,Ok,2023-05-11 14:31:20.028000+00:00,2023-05-11 14:31:44.527000+00:00
ad121e4d-61a3-4094-b539-fcd36a56a15a,,2023-05-11 14:31:20.028000+00:00,06a69f6c-ea5b-46bc-b8a4-18a62e877ce5,amazon_sales,order_item,2023-05-11 14:31:20.177000+00:00,2023-05-11 14:31:44.530000+00:00,1,Ok,2023-05-11 14:31:20.028000+00:00,2023-05-11 14:31:44.530000+00:00
66fc2be8-96bb-4c1b-908b-620d590ab9b8,,2023-05-11 14:31:20.028000+00:00,06a69f6c-ea5b-46bc-b8a4-18a62e877ce5,amazon_sales,cod_payment_execution_detail,2023-05-11 14:31:20.151000+00:00,2023-05-11 14:31:44.525000+00:00,1,Ok,2023-05-11 14:31:20.028000+00:00,2023-05-11 14:31:44.525000+00:00
19ff2db8-0188-490c-9760-b95c8e9fa9e4,,2023-05-11 14:31:20.028000+00:00,06a69f6c-ea5b-46bc-b8a4-18a62e877ce5,amazon_sales,item_offer_summary,2023-05-11 14:31:20.209000+00:00,2023-05-11 14:31:44.529000+00:00,20,Ok,2023-05-11 14:31:20.028000+00:00,2023-05-11 14:31:44.529000+00:00
56c92466-5533-41ad-b0b6-13df2a4623c9,,2023-05-11 14:31:20.028000+00:00,06a69f6c-ea5b-46bc-b8a4-18a62e877ce5,amazon_sales,payment_method_detail_item,2023-05-11 14:31:20.161000+00:00,2023-05-11 14:31:44.524000+00:00,1,Ok,2023-05-11 14:31:20.028000+00:00,2023-05-11 14:31:44.524000+00:00
21152ecc-a6a6-42d7-91dd-48ff51f956ab,,2023-05-11 20:31:07.611000+00:00,ef60fce0-aa35-459a-bc4d-8df31c2c73d3,amazon_sales,item_image,2023-05-11 20:31:07.934000+00:00,2023-05-11 20:31:29.975000+00:00,66,Ok,2023-05-11 20:31:07.611000+00:00,2023-05-11 20:31:29.975000+00:00
